,date,market_capitalisation,sent_usd,transactions,avg_transaction_value,median_transaction_value,avg_transaction_fee,median_transacation_fee,block_time,block_size,fee,difficulty,hashrate,mining_profitability,active_adresses,top_addresses,tweets,google_trends,price,CHFUSD=X,CL=F,CNY=X,EURUSD=X,GBPUSD=X,GC=F,JPY=X,^DJI,^FTSE,^GSPC,^IXIC
142,2010-12-06,1027841,20598,224,44.298,0.702,4.33E-5,null,5.975,421.975,0.000778,8078,96876766484,26681,734,31.665,,0.0285,0.215,1.0258514881134033,89.37999725341797,6.653299808502197,1.341597557067871,1.5767897367477417,1415.300048828125,82.77999877929688,11362.1904296875,5770.2998046875,1223.1199951171875,2594.919921875
143,2010-12-07,1025142,18528,334,32.346,2.022,5.25E-5,null,6.025,672.054,0.00118,8078,92537558498,27558,1142,31.6,,0.105,0.213,1.0182262659072876,88.69000244140625,6.638000011444092,1.328691840171814,1.57086980342865,1408.300048828125,82.66999816894531,11359.16015625,5808.5,1223.75,2598.489990234375
144,2010-12-08,1152903,7097,285,13.571,1.137,3.36E-5,null,6.05,542.458,0.000617,8078,96482613877,29527,903,31.603,,0.171,0.239,1.012248158454895,88.27999877929688,6.635700225830078,1.3244681358337402,1.5753240585327148,1382.5,83.47899627685547,11372.48046875,5794.5,1228.280029296875,2609.159912109375
145,2010-12-09,1028300,9051,263,18.623,6.39,3.02E-5,null,6.457,569.915,0.000618,8228,101807213091,23328,835,31.525,,0.0761,0.213,1.0139931440353394,88.37000274658203,6.651299953460693,1.3250824213027954,1.5796539783477783,1392.0999755859375,84.0999984741211,11370.0595703125,5808.0,1233.0,2616.669921875
146,2010-12-10,977448,5382,226,14.428,5.215,6.26E-5,null,9.796,623.333,0.00157,12252,104157492141,14255,636,31.573,,0.0634,0.202,1.0172940492630005,87.79000091552734,6.644999980926514,1.3242051601409912,1.577510952949524,1384.300048828125,83.81600189208984,11410.3203125,5813.0,1240.4000244140625,2637.5400390625
147,2010-12-11,1045083,17203,375,31.278,4.721,6.74E-5,null,8.229,881.874,0.00197,12252,99058345713,19049,1070,31.587,,0.0571,0.216,,,,,,,,,,,
148,2010-12-12,1038959,10227,472,15.906,2.518,6.74E-5,null,8.421,973.058,0.00237,12252,107530636169,17016,1194,31.531,,0.317,0.214,,,,,,,,,,,
149,2010-12-13,1069970,39314,505,60.857,11,0.000136,null,10.213,1673,0.00565,12252,98003509103,15827,1676,31.82,,0.222,0.22,1.0185374021530151,88.61000061035156,6.647299766540527,1.319713830947876,1.5799036026000977,1397.300048828125,83.9729995727539,11428.5595703125,5860.7998046875,1240.4599609375,2624.909912109375
150,2010-12-14,1158192,27659,482,42.357,36.858,2.41E-5,null,8.421,953.509,0.000775,12252,94578789518,21497,1137,31.767,,0.0444,0.238,1.033164620399475,88.27999877929688,6.656400203704834,1.3395488262176514,1.5861937999725342,1403.5999755859375,83.44000244140625,11476.5400390625,5891.2001953125,1241.5899658203125,2627.719970703125
151,2010-12-15,1180486,27336,446,42.579,60.49,3.66E-5,null,7.347,837.857,0.00099,12252,109766125955,21602,1085,31.702,,0.108,0.242,1.0405826568603516,88.62000274658203,6.644999980926514,1.336094617843628,1.5763919353485107,1385.5,83.79000091552734,11457.4697265625,5882.2001953125,1235.22998046875,2617.219970703125
152,2010-12-16,1192818,20675,358,38.937,42.688,7.06E-5,null,8.324,804.312,0.00178,12252,113501445626,18594,949,31.649,,0.092,0.244,1.0339123010635376,87.69999694824219,6.644999980926514,1.3224014043807983,1.5560811758041382,1370.4000244140625,84.26899719238281,11499.25,5881.10009765625,1242.8699951171875,2637.31005859375
153,2010-12-17,1197451,15425,296,33.388,12.225,0.000194,null,8.675,905.211,0.00441,12252,106896789204,18985,796,31.636,,0.0476,0.245,1.036806583404541,88.0199966430664,6.656000137329102,1.323994755744934,1.563281536102295,1378.5999755859375,84.05000305175781,11491.91015625,5871.7998046875,1243.9100341796875,2642.969970703125
154,2010-12-18,1201197,20367,338,40.815,24.485,4.82E-5,null,8.944,790.72,0.00122,12252,98205138442,20071,858,31.593,,0.0983,0.245,,,,,,,,,,,
155,2010-12-19,1199237,23922,367,43.416,3.368,7.69E-5,null,7.826,952.538,0.00189,12252,103273410661,21741,1088,31.428,,0.213,0.244,,,,,,,,,,,
156,2010-12-20,1248252,21078,773,22.615,5.281,2.2E-5,null,9.057,1608,0.00102,12252,108518143855,18575,1461,31.477,,0.092,0.254,1.0311404466629028,88.80999755859375,6.645999908447266,1.3164995908737183,1.5513014793395996,1385.5,84.01000213623047,11478.1298828125,5891.60009765625,1247.0799560546875,2649.56005859375
157,2010-12-21,1232762,25401,434,40.383,12.5,6.34E-5,null,7.385,852.138,0.00164,12607,112070125172,21750,1089,31.216,,0.0793,0.25,1.0364842414855957,89.81999969482422,6.66480016708374,1.3118022680282593,1.5508204698562622,1388.199951171875,83.77100372314453,11533.16015625,5951.7998046875,1254.5999755859375,2667.610107421875
158,2010-12-22,1220279,20433,502,30.959,10.68,8.73E-5,null,9.114,1147,0.00295,14484,128626054721,15171,1210,31.267,,0.0476,0.247,1.0440266132354736,90.4800033569336,6.648499965667725,1.3090033531188965,1.54659903049469,1386.800048828125,83.79000091552734,11559.490234375,5983.5,1258.8399658203125,2671.47998046875
159,2010-12-23,1232226,15616,374,30.182,12.45,3.99E-5,null,9.931,1038,0.00115,14484,104290306148,17310,1018,31.229,,0.206,0.249,1.0510826110839844,91.51000213623047,6.636000156402588,1.3115441799163818,1.5404047966003418,1380.0,83.55999755859375,11573.490234375,5996.10009765625,1256.77001953125,2665.60009765625
160,2010-12-24,1234032,15041,383,28.326,11.703,5.09E-5,null,9.73,919.885,0.00147,14484,107023126448,17217,851,31.193,,0.143,0.249,1.044386386871338,,6.637499809265137,1.31271493434906,1.544640064239502,,83.0199966430664,,6008.89990234375,,
161,2010-12-25,1234385,28003,466,44.169,63.819,3.6E-5,null,8.571,915.28,0.00109,14484,113170756356,18460,1076,31.216,,0.0952,0.249,,,,,,,,,,,
162,2010-12-26,1279977,18032,439,30.876,39.869,5.61E-5,null,9.931,1065,0.00175,14484,108554679106,17194,1028,31.171,,0.149,0.257,,,,,,,,,,,
163,2010-12-27,1284582,22322,360,44.89,12.9,5.49E-5,null,8.675,1025,0.00135,14484,112067203941,19108,1140,31.301,,0.0507,0.258,1.0379904508590698,91.0,6.637499809265137,1.3079760074615479,1.541378378868103,1382.4000244140625,82.91899871826172,11555.0302734375,,1257.5400390625,2667.27001953125
164,2010-12-28,1356546,15401,492,23.299,8.501,5.72E-5,null,8.521,1033,0.00164,14484,125482592137,18317,1030,31.236,,0.0507,0.272,1.0431879758834839,91.48999786376953,6.622399806976318,1.3189654350280762,1.54421067237854,1405.199951171875,82.72000122070312,11575.5400390625,,1258.510009765625,2662.8798828125
165,2010-12-29,1426287,31647,348,61.691,14.275,0.000111,null,8.727,899.552,0.00243,14484,121622346218,19367,990,31.021,,0.0666,0.286,1.0504974126815796,91.12000274658203,6.616000175476074,1.3086265325546265,1.5355793237686157,1413.0999755859375,82.35600280761719,11585.3798828125,5996.39990234375,1259.780029296875,2666.929931640625
166,2010-12-30,1478682,19089,424,32.191,14.775,6.44E-5,null,8.521,971.817,0.00153,14484,117257266251,21295,1091,30.947,,0.121,0.296,1.0586155652999878,89.83999633789062,6.612400054931641,1.3224539756774902,1.550195336341858,1405.5999755859375,81.61799621582031,11569.7099609375,5971.0,1257.8800048828125,2662.97998046875
167,2010-12-31,1503735,17822,393,32.117,12.798,1.78E-5,null,8.889,870.284,0.000407,14484,119937610770,20261,898,30.82,,0.0603,0.3,1.0700910091400146,91.37999725341797,,1.3301233053207397,1.5437101125717163,1421.0999755859375,81.4800033569336,11577.509765625,5899.89990234375,1257.6400146484375,2652.8701171875
168,2011-01-01,1486083,16353,478,24.815,14.016,5.52E-5,null,7.956,1029,0.00136,14484,124982974311,21434,1077,30.774,,0.0427,0.296,,,,,,,,,,,
169,2011-01-02,1495199,13842,394,24.328,14.809,6.62E-5,null,8.229,942.686,0.00145,14484,129060108832,20155,1051,30.723,,0.0381,0.297,,,,,,,,,,,
170,2011-01-03,1473717,19774,972,17.53,0.0497,0.000219,null,9.231,2401,0.0108,15910,136172171732,16756,1398,30.724,,0.0863,0.293,1.072961449623108,91.55000305175781,6.591599941253662,1.3357912302017212,1.5572443008422852,1422.5999755859375,81.12300109863281,11670.75,,1271.8699951171875,2691.52001953125
171,2011-01-04,1501129,11956,838,12.212,0.198,1.11E-5,null,10.213,1697,0.000519,16307,118021531818,17770,1078,30.689,,0.0717,0.297,1.0703887939453125,89.37999725341797,6.579999923706055,1.3356841802597046,1.5489706993103027,1378.5,81.66999816894531,11691.1796875,6013.89990234375,1270.199951171875,2681.25
172,2011-01-05,1488066,14551,1156,11.111,0.116,2.37E-5,null,9.351,2377,0.00137,16307,119469611458,18980,1540,30.739,,0.0517,0.294,1.0557432174682617,90.30000305175781,6.5970001220703125,1.3321077823638916,1.5597946643829346,1373.4000244140625,82.03800201416016,11722.8896484375,6043.89990234375,1276.56005859375,2702.199951171875
173,2011-01-06,1510679,9547,553,13.757,1.433,4.48E-5,null,10.213,1461,0.00148,16307,126682369770,16612,1161,30.672,,0.135,0.299,1.035400390625,88.37999725341797,6.577499866485596,1.3156856298446655,1.5512052774429321,1371.4000244140625,83.18900299072266,11697.3095703125,6019.5,1273.8499755859375,2709.889892578125
174,2011-01-07,1564730,17456,856,17.117,4.333,1.93E-5,null,8.78,1596,0.000778,16307,118550926770,21356,1254,30.63,,0.15,0.309,1.0353038311004639,88.02999877929688,6.616499900817871,1.2979933023452759,1.5450935363769531,1368.5,83.30000305175781,11674.759765625,5984.2998046875,1271.5,2703.169921875
175,2011-01-08,1604317,18637,1266,12.98,0.948,4.41E-6,null,8.471,2198,0.000236,16307,143117296268,18771,1473,30.626,,0.0365,0.316,,,,,,,,,,,
176,2011-01-09,1642113,12364,1060,10.109,1.537,4.27E-5,null,8.834,2063,0.00198,16307,126847090767,20750,1383,30.642,,0.126,0.323,,,,,,,,,,,
177,2011-01-10,1653887,26675,1150,20.334,0.373,1.94E-5,null,8.889,2207,0.00097,16307,138833943125,18947,1437,30.501,,0.0996,0.325,1.034554123878479,89.25,6.617499828338623,1.289507269859314,1.5540015697479248,1373.699951171875,83.02999877929688,11637.4501953125,5956.2998046875,1269.75,2707.800048828125
178,2011-01-11,1665903,34068,1190,25.013,1.863,1.14E-5,null,8.372,2225,0.000553,16307,131934535829,21288,1552,30.607,,0.0552,0.327,1.0353038311004639,91.11000061035156,6.625999927520752,1.2964956760406494,1.5589923858642578,1384.0,82.70999908447266,11671.8798828125,6014.0,1274.47998046875,2716.830078125
179,2011-01-12,1648580,19022,995,16.432,0.342,9.42E-5,null,8.623,1839,0.00406,16307,136446573689,19746,1263,30.557,,0.0565,0.323,1.0272530317306519,91.86000061035156,6.610000133514404,1.2983977794647217,1.5607929229736328,1385.699951171875,83.33999633789062,11755.4404296875,6050.7001953125,1285.9599609375,2737.330078125
180,2011-01-13,1628193,38168,1078,30.148,2.418,7.36E-6,null,7.66,1939,0.000312,16307,143864968666,20787,1696,30.635,,0.0831,0.318,1.0340192317962646,91.4000015258789,6.594200134277344,1.3128355741500854,1.5749272108078003,1386.9000244140625,83.06999969482422,11731.900390625,6023.89990234375,1283.760009765625,2735.2900390625
181,2011-01-14,1839657,30593,1081,24.242,0.592,2.16E-5,null,7.956,1966,0.000838,16307,145137835500,22373,1607,30.661,,0.0717,0.359,1.0374735593795776,91.54000091552734,6.595699787139893,1.335327386856079,1.5842838287353516,1360.4000244140625,82.76200103759766,11787.3798828125,6002.10009765625,1293.239990234375,2755.300048828125
182,2011-01-15,2018566,22419,805,23.307,16.514,5.12E-5,null,9.172,1836,0.0016,17203,151033003360,20427,1422,30.615,,0.0539,0.393,,,,,,,,,,,
183,2011-01-16,2022140,25484,757,27.373,11.239,4.48E-5,null,8.276,1609,0.00122,18438,156020669379,21920,1536,30.71,,0.027,0.393,,,,,,,,,,,
184,2011-01-17,1896996,21482,649,25.884,16.011,8.97E-5,null,7.956,1254,0.00223,18438,159407275417,20901,1348,30.737,,0.0479,0.368,1.0376672744750977,,6.57919979095459,1.3380253314971924,1.588133454322815,,82.88700103759766,,5985.7001953125,,
185,2011-01-18,1709854,34742,677,42.472,4.412,1.84E-5,null,10.213,1766,0.000646,18438,147632233956,15818,1416,30.653,,0.0758,0.331,1.0366991758346558,91.37999725341797,6.5833001136779785,1.3283917903900146,1.590002179145813,1368.0999755859375,82.66999816894531,11837.9296875,6056.39990234375,1295.02001953125,2765.85009765625
186,2011-01-19,1617830,18718,748,20.413,8.462,2.09E-5,null,8.521,1613,0.000725,18438,146712509464,18027,1545,30.547,,0.0758,0.313,1.0375596284866333,90.86000061035156,6.5746002197265625,1.3378105163574219,1.5962965488433838,1370.199951171875,82.61199951171875,11825.2900390625,5976.7001953125,1281.9200439453125,2725.360107421875
187,2011-01-20,1819830,18328,738,19.839,5.967,5.59E-5,null,7.742,1341,0.00158,18438,158035864356,20685,1453,30.549,,0.0837,0.351,1.0462440252304077,88.86000061035156,6.572700023651123,1.3452069759368896,1.5974185466766357,1346.5,82.15499877929688,11822.7998046875,5867.89990234375,1280.260009765625,2704.2900390625
188,2011-01-21,2100121,24690,992,21.175,3.241,2.06E-5,null,8.276,2105,0.000682,18438,173678264444,20283,1969,30.551,,0.129,0.405,1.0343401432037354,89.11000061035156,6.576600074768066,1.3468012809753418,1.5909886360168457,1341.0,82.91999816894531,11871.83984375,5896.2998046875,1283.3499755859375,2689.5400390625
189,2011-01-22,2219215,29762,1257,20.93,1.004,0.000159,null,8.727,3070,0.00643,18438,146384341547,24075,2196,30.532,,0.11,0.427,,,,,,,,,,,
190,2011-01-23,2307038,35517,911,32.859,14.156,0.000175,null,8.471,2135,0.00501,18438,159649527791,23606,1932,30.744,,0.066,0.443,,,,,,,,,,,
191,2011-01-24,2247218,29656,1131,22.483,4.329,8.77E-5,null,7.66,2231,0.00285,18438,160065450472,25320,2058,30.694,,0.0752,0.431,1.043623447418213,87.87000274658203,6.573599815368652,1.361952543258667,1.5993857383728027,1344.5,82.58599853515625,11980.51953125,5943.89990234375,1290.8399658203125,2717.550048828125
192,2011-01-25,2166682,22662,733,25.492,14.814,7.31E-5,null,9.231,1574,0.00201,18438,151038658572,21429,1445,30.648,,0.0422,0.415,1.0535187721252441,86.19000244140625,6.572400093078613,1.3644053936004639,1.5986443758010864,1332.300048828125,82.54199981689453,11977.1904296875,5917.7001953125,1291.1800537109375,2719.25
193,2011-01-26,2165552,27199,825,27.064,15.438,5.52E-5,null,8,1606,0.00149,18438,167397220734,22265,1586,30.503,,0.098,0.414,1.0614584684371948,87.33000183105469,6.5725998878479,1.3686069250106812,1.582003116607666,1333.0,82.26000213623047,11985.4404296875,5969.2001953125,1296.6300048828125,2739.5
194,2011-01-27,2175749,429974,681,511.265,14.973,0.00036,null,9,1786,0.00911,20538,175729796585,18910,1653,33.357,,0.0565,0.415,1.060895323753357,85.63999938964844,6.572000026702881,1.3710086345672607,1.5929908752441406,1318.4000244140625,82.16300201416016,11989.830078125,5965.10009765625,1299.5400390625,2755.280029296875
195,2011-01-28,2277703,19964,923,18.491,8.818,2.82E-5,null,9.114,2015,0.000889,22012,173762979011,19738,1690,33.324,,0.107,0.434,1.0570378303527832,89.33999633789062,6.571899890899658,1.3723068237304688,1.5926862955093384,1340.699951171875,82.88500213623047,11823.7001953125,5881.39990234375,1276.3399658203125,2686.889892578125
196,2011-01-29,2322378,29886,1186,22.188,7.224,0.000165,null,8.944,2931,0.00624,22012,167279718015,21272,2077,33.295,,0.0848,0.442,,,,,,,,,,,
197,2011-01-30,2433551,180538,2436,69.652,108.34,0.000536,null,9.231,6347,0.0385,22012,178592126762,20205,3198,33.249,,0.0753,0.462,,,,,,,,,,,
198,2011-01-31,2634576,94612,1223,67.919,24.831,0.000311,null,8.471,2956,0.0102,22012,166987891473,25449,2229,33.178,,0.0468,0.5,1.0617965459823608,92.19000244140625,6.572500228881836,1.3572757244110107,1.5829297304153442,1333.800048828125,82.08899688720703,11891.9296875,5862.89990234375,1286.1199951171875,2700.080078125
199,2011-02-01,3306594,75925,849,74.951,29.147,0.000584,null,8.78,2500,0.0115,22012,194786526201,26373,1916,33.288,,0.0545,0.626,1.06022047996521,90.7699966430664,6.594799995422363,1.3713847398757935,1.6030007600784302,1339.5999755859375,82.06999969482422,12040.16015625,5957.7998046875,1307.5899658203125,2751.18994140625
200,2011-02-02,3769488,81155,738,90.574,30.099,4.83E-5,null,9.114,1813,0.000768,22012,176350167149,31941,1490,33.129,,0.0682,0.713,1.069290041923523,90.86000061035156,6.584799766540527,1.382991909980774,1.6136059761047363,1331.5,81.39099884033203,12041.9697265625,6000.10009765625,1304.030029296875,2749.56005859375
201,2011-02-03,3737529,46402,629,58.811,28.391,0.000189,null,9,1442,0.00264,22012,170967127061,33032,1266,33.181,,0.0273,0.706,1.0642826557159424,90.54000091552734,6.548500061035156,1.3817880153656006,1.6204829216003418,1352.300048828125,81.49299621582031,12062.259765625,5983.2998046875,1307.0999755859375,2753.8798828125
202,2011-02-04,4059217,40680,760,42.648,33.395,0.000124,null,7.423,1444,0.0016,22012,194529544405,38171,1509,33.121,,0.109,0.766,1.0567808151245117,89.02999877929688,,1.362453579902649,1.6134496927261353,1348.300048828125,81.6500015258789,12092.150390625,5997.39990234375,1310.8699951171875,2769.300048828125
203,2011-02-05,4672256,61231,653,73.595,39.753,0.000213,null,8.045,1483,0.00225,22012,209372377130,37596,1525,33.151,,0.0682,0.88,,,,,,,,,,,
204,2011-02-06,4841577,70806,732,77.894,41.043,0.000151,null,8.136,1675,0.0017,22012,195021868015,41289,1393,33.015,,0.123,0.91,,,,,,,,,,,
205,2011-02-07,4769676,138493,689,155.261,40.742,0.00041,null,7.094,1240,0.00402,22012,206509168564,43983,1398,33.183,,0.0955,0.895,1.0478006601333618,87.4800033569336,6.548500061035156,1.357496738433838,1.609968900680542,1347.5999755859375,82.22000122070312,12161.6298828125,6051.0,1319.050048828125,2783.989990234375
206,2011-02-08,4827676,60278,678,71.25,40.147,0.000236,null,8.571,1484,0.00263,25002,236088422158,32165,1427,33.064,,0.0545,0.904,1.0473397970199585,86.94000244140625,6.552599906921387,1.359194278717041,1.6129032373428345,1363.4000244140625,82.28900146484375,12233.150390625,6091.2998046875,1324.5699462890625,2797.050048828125
207,2011-02-09,5335378,127046,1035,104.211,44.08,6.31E-5,null,7.5,1861,0.000809,25998,230964445649,41461,2088,33.161,,0.205,0.998,1.0380982160568237,86.70999908447266,6.54449987411499,1.3626948595046997,1.606632113456726,1364.800048828125,82.3030014038086,12239.8896484375,6052.2998046875,1320.8800048828125,2789.070068359375
208,2011-02-10,5519931,223847,1848,110.053,50.138,0.000487,null,7.742,3598,0.0103,25998,242164532768,39565,3549,33.107,,0.545,1.03,1.043623447418213,86.7300033569336,6.5802001953125,1.372099757194519,1.6101503372192383,1361.9000244140625,82.41899871826172,12229.2900390625,6020.0,1321.8699951171875,2790.449951171875
209,2011-02-11,5501868,258210,2169,109.643,81.775,0.000236,null,7.742,3763,0.00583,25998,242040923563,39386,4310,33.015,,0.6,1.025,1.032417893409729,85.58000183105469,6.57450008392334,1.3601926565170288,1.6097097396850586,1359.9000244140625,83.33999633789062,12273.259765625,6062.89990234375,1329.1500244140625,2809.43994140625
210,2011-02-12,5618644,137630,1716,71.983,51.662,0.000452,null,7.347,2978,0.00843,25998,251426106660,40733,3300,32.953,,0.655,1.045,,,,,,,,,,,
211,2011-02-13,5659050,109491,1624,60.094,42.989,0.000155,null,7.273,2663,0.00272,25998,254085769370,40934,3266,32.915,,0.382,1.051,,,,,,,,,,,
212,2011-02-14,5693466,137335,1810,68.463,27.066,0.0016,null,7.347,3688,0.031,25998,255569803049,40466,4117,32.853,,0.382,1.055,1.027042031288147,84.80999755859375,6.579800128936768,1.3510043621063232,1.6003072261810303,1364.5999755859375,83.44400024414062,12268.1904296875,6060.10009765625,1332.3199462890625,2817.179931640625
